Number,Label,Name,minimizedAffinity,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,E_place,S_gw,E_conf_gw,E_score1_gw,E_refine_gw,S_ase,E_conf_ase,E_score1_ase,E_refine_ase,S_adg,E_conf_adg,E_score1_adg,E_refine_adg,S_ahb,E_conf_ahb,E_score1_ahb,E_refine_ahb,S_ldg,E_conf_ldg,E_score1_ldg,E_refine_ldg
883,0,CHEMBL185302,-10.414000000000001,-6.696000000000001,-0.203,-0.6509999999999999,-1.489,-6.696000000000001,-3.1489999999999996,-0.23800000000000002,-0.501,-48.381,-6.037000000000001,0.711,-0.193,-72.61,-54.418,11.821,25.7924,0.0,39.0118,-6.6173,-21.2315,70.2741,0.0,-73.1386,1.4002,-2.2036,-1.0,-71.3594,0.2439,32.7548,34.786,0.0405,1.9907,-173.93,34.6035,0.0813,1.1094,-35.7942,0.9886,263.7128,1.5008,-59.45454,-7.8373065,4.173408,-12.072656,-38.772945,-23.735985,4.3207617,-13.571888000000001,-35.205104999999996,-5.9087377,4.3207617,-13.571888000000001,-35.205104999999996,-102.87129,4.3207622,-13.571888000000001,-35.205104999999996,-13.559495000000002,4.3207617,-13.571888000000001,-35.205104999999996
884,0,CHEMBL185330,-11.118,-5.596,-0.17,-0.544,-1.244,-5.596,-3.011,-0.27,0.762,-52.435,-5.565,0.49,-0.111,-76.227,-58.0,8.805,15.0542,2.7726,38.1881,-7.449,-32.7781,69.6325,1.9809999999999999,-61.5731,1.2742,-3.4174,-3.3756,-59.7407,3.252,31.0268,36.122,2.2133,2.8819,-180.61,29.3368,1.98,1.6973,-33.0141,1.6789,215.43200000000002,1.2809,-89.05439799999999,-7.6066928,61.978451,-13.788144,-39.787907000000004,-16.399109,61.94919599999999,-13.948462,-37.768658,-6.4541883,61.94919599999999,-13.948462,-37.768658,-114.28903999999999,61.94919599999999,-13.948462,-37.768658,-13.963565,61.94919599999999,-13.948462,-37.768658
885,0,CHEMBL185375,-10.862,-4.941,-0.134,-0.445,-1.071,-4.941,-1.195,0.0,-0.23199999999999998,-53.468,-9.338,0.68,-0.11900000000000001,-78.413,-62.806000000000004,7.736000000000001,59.8462,6.1477,48.1409,-13.4715,0.9763,56.3737,1.0292,-55.5702,4.2115,-2.8425,-2.8065,-57.2963,5.8955,7.475,29.261999999999997,15.6121,6.1749,-146.31,13.8725,13.9618,2.9649,-30.7993,1.9098,209.5311,2.1776,-48.52879,-8.9047613,135.5605,-11.962014,-56.389526000000004,-17.122726,135.5453,-12.34727,-53.814983,-5.005838400000001,135.5453,-12.34727,-53.814983,-108.64639,135.54369,-12.34727,-53.814701,-12.298039,135.5437,-12.34727,-53.814701
886,0,CHEMBL185595,-7.456,-4.803,-0.253,-0.675,-1.218,-4.803,-1.104,-0.033,-2.072,-26.574,-5.261,0.551,-0.027000000000000003,-42.531000000000006,-31.835,4.494,37.9864,0.0,33.5198,-5.1453,-2.958,51.568000000000005,0.0,-52.0877,0.272,-3.6269,-1.0227,-48.1831,0.2499,26.5146,27.372,0.1683,0.6891,-136.86,26.5186,0.1462,0.6529,-27.3178,0.5871,210.1732,1.8411,-78.966614,-5.9028611,-59.677574,-12.79546,-16.389273,-17.415267999999998,-59.56234,-11.494287,-13.35621,-4.7257905,-59.56234,-11.494287,-13.35621,-96.20037099999999,-59.56234,-11.494287,-13.356210999999998,-11.473616,-59.56234,-11.494287,-13.35621
887,0,CHEMBL185781,-12.889000000000001,-3.633,-0.096,-0.321,-0.7829999999999999,-3.633,-1.839,0.0,0.91,-54.619,-2.958,0.484,-0.013000000000000001,-62.515,-57.577,15.1,45.5201,0.0,54.8592,-6.9874,-22.924,42.5463,0.11199999999999999,-64.8948,1.2723,-0.6633,-2.299,-65.8344,0.6084,30.3779,40.618,2.6395,7.6006,-203.09,25.8859,3.1544,5.7536,-34.794000000000004,0.0,272.427,1.0,-59.947453,-9.2547808,65.988831,-13.539156,-52.144382,-15.854942000000001,65.890106,-16.229082000000002,-49.852973999999996,-7.2621675,65.89009899999999,-16.229082000000002,-49.852973999999996,-106.78846999999999,65.890106,-16.229082000000002,-49.852973999999996,-16.208553,65.89009899999999,-16.229082000000002,-49.852973999999996
888,0,CHEMBL185967,-11.539000000000001,-4.902,-0.149,-0.47600000000000003,-1.09,-4.902,-2.0540000000000003,-0.2,-0.36200000000000004,-44.113,-1.81,0.376,-0.185,-55.52,-45.923,13.390999999999998,-2.2286,2.0,28.0974,-4.0871,-38.7754,45.4289,0.4225,-51.6118,0.4232,0.6324,-0.2316,-54.6601,1.1631,25.8084,32.058,3.3449,2.9047,-160.29,25.5223,2.7564,2.6547,-30.9334,0.0,244.8645,1.2483,-68.977676,-8.1909084,4.1955972,-13.623448000000002,-50.725536,-13.238625,4.429115299999999,-12.842739,-49.073746,-5.036671599999999,4.4290624,-12.842739,-49.073723,-96.11673,4.429010900000001,-12.842739,-49.073615999999994,-12.920592999999998,4.4290071,-12.842739,-49.073608
889,0,CHEMBL186076,-11.245,-7.024,-0.17600000000000002,-0.601,-1.4980000000000002,-7.024,-2.464,-0.35,-0.6579999999999999,-50.997,-8.796,0.511,-0.19399999999999998,-84.68799999999999,-59.793,4.675,40.497,2.1857,57.5898,-7.9458,-32.9288,81.5552,0.0,-81.9233,2.2339,2.6813,-2.1042,-86.0467,1.7474,35.139,48.946000000000005,9.4309,4.3761,-244.73,30.165,10.7595,2.6606,-43.5851,0.0,366.5432,1.8674,-90.897636,-8.645399099999999,9.4858513,-14.071194,-32.453865,-22.239569,9.4591799,-17.653017000000002,-30.155863,-8.8909435,9.4591799,-17.653017000000002,-30.155863,-158.95546000000002,9.4591799,-17.653017000000002,-30.155863,-17.654802,9.4591799,-17.653017000000002,-30.155863
890,0,CHEMBL186113,-10.839,-5.428,-0.155,-0.507,-1.1909999999999998,-5.428,-1.973,0.0,-0.494,-50.305,-5.169,0.523,-0.193,-71.178,-55.473,4.956,52.3354,0.0,44.9518,-7.2822,-2.1911,62.2717,0.0,-67.0003,2.6916,-6.8392,-0.1884,-62.2973,0.5459,34.205999999999996,37.742,2.0485,1.4875,-188.71,11.3329,1.4318,0.7238,-13.4886,1.808,131.4326,5.2373,-81.715874,-8.496573399999999,47.394016,-12.922189999999999,-40.488453,-22.808733,47.521725,-14.261279,-37.170536,-5.9774560999999995,47.523056,-14.261279,-37.170788,-149.37117,47.522785,-14.261279,-37.170536,-14.308038,47.523064,-14.261279,-37.170856
891,0,CHEMBL186290,-11.169,-6.832000000000001,-0.18,-0.604,-1.473,-6.832000000000001,-2.613,-0.282,-0.823,-51.64,-5.218999999999999,0.317,-0.065,-73.861,-56.858999999999995,9.849,-3.0361,0.5152,17.1995,-18.4581,-8.7426,42.9092,0.0,-43.8624,2.1625,20.8768,-0.0498,-65.2533,0.4546,16.2087,30.412,9.9628,4.2405,-152.06,28.2574,9.4144,0.2111,-37.8829,0.6538,258.283,0.0,-47.304584999999996,-8.1969337,-7.409681299999999,-10.270285000000001,-38.171127,-21.230127,-7.409038499999999,-12.755355999999999,-35.765594,-6.139606,-7.409026600000001,-12.755355999999999,-35.765602,-98.957581,-7.4090104000000006,-12.755355999999999,-35.765614,-12.74784,-7.4090195,-12.755355999999999,-35.765606
892,0,CHEMBL18635,-11.027999999999999,-4.209,-0.128,-0.409,-0.9359999999999999,-4.209,-1.1340000000000001,0.0,-0.723,-45.958,-5.497999999999999,0.8029999999999999,-0.033,-62.83,-51.456,8.836,45.7731,1.2024,50.6505,-13.3938,-11.6801,83.2184,1.776,-80.9516,1.6575,-11.5824,-3.8959,-68.714,0.3686,39.0041,43.956,3.5091,1.4427,-219.78,29.5656,3.6816,1.3517,-34.5989,2.3331,275.1805,4.246,-99.475685,-8.4013739,-27.146227000000003,-13.728795999999999,-44.106045,-22.317604,-27.057274,-17.347828,-42.340057,-7.691826799999999,-27.057274,-17.347828,-42.340057,-173.55237,-27.057274,-17.347828,-42.340057,-17.376331,-27.057274,-17.347828,-42.340057
893,0,CHEMBL186617,-10.835999999999999,-5.438,-0.16,-0.518,-1.2009999999999998,-5.438,-1.891,0.0,-1.213,-47.989,-3.411,0.617,-0.04,-63.766999999999996,-51.4,8.179,67.5635,0.516,49.4819,-3.8476,2.8574,79.7901,0.0,-80.5804,1.5122,-6.5023,0.0,-75.6227,0.4562,27.3047,37.076,5.8714,3.9,-185.38,28.8162,5.3109,2.71,-36.8371,0.0,305.3402,1.7061,-93.56414000000001,-8.139590299999998,66.76371,-12.705326,-41.252827,-20.70252,66.725426,-13.186625,-39.738361,-8.1694212,66.725426,-13.186625,-39.738365,-141.91869,66.72541,-13.186625,-39.738346,-13.21314,66.725403,-13.186625,-39.738341999999996
894,0,CHEMBL186661,-11.823,-6.199,-0.172,-0.569,-1.3519999999999999,-6.199,-2.206,-0.313,-0.213,-59.478,-6.204,0.608,-0.17,-84.346,-65.682,13.277999999999999,31.7623,1.0667,45.3256,-4.0847,-27.5423,69.7569,1.8338,-71.8501,1.0153,-10.3233,-3.0,-60.9672,2.5334,36.0038,40.14,1.5426,2.5936,-200.7,33.6548,2.3385,0.8942,-36.8875,2.0642,236.949,1.2538,-53.990784,-8.4745989,80.813713,-12.190192,-51.885227,-17.435114000000002,80.693214,-13.134659,-50.106869,-4.4840021,80.690956,-13.134659,-50.103977,-127.23977,80.69068100000001,-13.134659,-50.103745,-13.078174,80.693069,-13.134659,-50.106712
895,0,CHEMBL186676,-10.145,-6.5729999999999995,-0.16899999999999998,-0.5720000000000001,-1.409,-6.5729999999999995,-2.064,-0.304,-0.20800000000000002,-51.035,-13.43,0.71,-0.14,-82.73,-64.465,12.935,44.3506,0.0,48.6555,-12.925999999999998,-9.6247,76.257,0.0,-78.6513,3.5482,-6.2675,0.0,-73.6773,0.3951,31.0884,43.09,8.3152,3.6864,-215.45,31.8429,8.3347,0.9953,-41.1729,0.7931,342.8439,2.7613,-49.444645,-8.5776215,57.763897,-12.837491,-47.638569,-16.358135,57.97308,-13.962713,-43.932102,-5.4154453,57.97308,-13.962713,-43.932102,-94.507462,57.973553,-13.962713,-43.932896,-13.952475,57.973087,-13.962713,-43.932097999999996
896,0,CHEMBL186730,-10.838,-5.532,-0.168,-0.5379999999999999,-1.23,-5.532,-1.973,-0.36,-0.478,-48.287,-3.7710000000000004,0.469,-0.21,-70.965,-52.058,5.9639999999999995,55.18899999999999,12.6924,42.3256,-10.0757,-5.6254,76.5146,1.9066,-72.07300000000001,1.7659,-4.3888,-2.1017,-67.7234,0.1771,34.2749,41.53,4.034,3.2211,-207.65,36.6683,4.1407,1.1291,-41.9381,1.4988,297.515,1.3114,-66.81558199999999,-7.7706723,9.815481199999999,-14.172315,-48.17852,-14.956151,9.7615213,-13.097116999999999,-46.247925,-5.4509878,9.761247599999999,-13.097116999999999,-46.247837,-92.71315799999999,9.7613993,-13.097116999999999,-46.24791,-13.054505,9.7613163,-13.097116999999999,-46.247902
897,0,CHEMBL186911,-9.642999999999999,-6.803,-0.158,-0.5539999999999999,-1.429,-6.803,-2.8710000000000004,-0.537,-0.561,-37.034,-8.922,0.655,-0.299,-44.983999999999995,-45.956,19.887999999999998,-62.6334,5.6924,23.7991,-12.8995,-88.15,35.1409,3.3898,-44.3691,2.9958,9.2215,-2.3765,-56.4071,3.8962,22.2461,39.906,9.6937,7.9662,-199.53,6.667000000000001,9.9045,4.1922,-20.7638,0.5047,227.6008,5.0903,-73.968857,-9.651280400000001,-11.659245,-12.790861999999999,-52.468982999999994,-17.705793,-11.756169,-14.862151,-49.334629,-6.250042400000001,-11.756167999999999,-14.862151,-49.334629,-111.72336999999999,-11.756167999999999,-14.862151,-49.334629,-14.884831,-11.756169,-14.862151,-49.334629
898,0,CHEMBL186948,-10.606,-4.239,-0.128,-0.41200000000000003,-0.943,-4.239,-1.175,0.0,-0.903,-42.928000000000004,-2.102,0.311,-0.01,-55.836999999999996,-45.03,2.189,26.4306,0.0,31.6534,-7.1518,-9.941,51.8225,0.0,-58.9067,1.325,7.6955,-1.0,-67.5169,0.0657,23.3992,33.628,5.4706,4.7582,-168.14,27.0593,4.7767,4.3721,-36.2082,0.0,294.2885,1.4467,-82.656219,-7.488784299999999,98.344452,-12.395119000000001,-32.778408,-23.941929000000002,98.347809,-13.536852,-29.778084000000003,-7.4862041,98.347809,-13.536852,-29.778084000000003,-145.3551,98.347809,-13.536852,-29.778084000000003,-13.542568,98.347809,-13.536852,-29.778084000000003
899,0,CHEMBL187021,-9.172,-4.184,-0.135,-0.424,-0.9440000000000001,-4.184,-2.138,0.0,-0.9640000000000001,-26.397,-1.4380000000000002,0.45299999999999996,0.0,-36.293,-27.835,4.638,28.7067,0.0,25.2801,-6.3265,0.273,51.6199,0.0,-51.9025,1.2494,-6.1122,0.0,-46.7354,0.084,5.9878,22.926,9.8181,7.1201,-114.63,25.3854,9.8491,5.6785,-40.913000000000004,0.8596,302.3145,1.0973,-52.334164,-6.4797239,62.854927,-12.027453,-24.152732999999998,-16.852638,62.948218999999995,-14.594397,-19.945789,-4.0685434,62.947430000000004,-14.594397,-19.944834,-104.75851,62.948204000000004,-14.594397,-19.945766,-14.4333,62.948204000000004,-14.594397,-19.945766
900,0,CHEMBL187913,-10.825,-4.532,-0.129,-0.424,-0.995,-4.532,-2.07,-0.29600000000000004,0.6990000000000001,-52.363,-5.727,0.6459999999999999,-0.035,-73.251,-58.09,3.4160000000000004,46.9584,0.6706,42.9581,-5.2697,-7.5099,62.8337,0.364,-62.3616,0.8339,-8.3591,-2.1844,-60.7805,8.0585,31.221,38.878,5.6069,2.0501,-194.39,35.2656,5.5366,0.3194,-41.1217,2.7196,257.8484,1.4102,-73.46067,-8.3765488,31.241251000000002,-12.449603,-38.460743,-20.81653,31.397717,-14.282931,-37.419876,-4.854486,31.404472,-14.282931,-37.432201,-130.47266000000002,31.404296999999996,-14.282931,-37.432078999999995,-14.297338,31.404276,-14.282931,-37.432037
901,0,CHEMBL188010,-11.241,-4.25,-0.125,-0.405,-0.9390000000000001,-4.25,-1.551,-0.095,-0.377,-51.847,-0.5539999999999999,0.583,-0.135,-61.263000000000005,-52.402,13.989,12.5652,0.0,29.3992,-11.3055,-16.5532,53.162,0.0,-54.9384,1.3538,-0.6602,-1.0,-59.308,5.0267,24.0292,34.332,7.5632,2.7397,-171.66,25.8525,6.6227,0.9443,-33.4195,1.5607,216.1272,1.0,-59.930351,-8.504257199999998,38.646652,-12.142793,-43.794163,-22.084938,38.897628999999995,-13.608073000000001,-41.838974,-5.4557343000000005,38.897762,-13.608073000000001,-41.838584999999995,-164.83231,38.897652,-13.608073000000001,-41.83849,-13.645836,38.897816,-13.608073000000001,-41.838440000000006
902,0,CHEMBL18802,-7.629,-6.496,-0.342,-0.912,-1.6469999999999998,-6.496,-0.665,-0.152,-2.022,-29.436999999999998,-17.148,0.506,-0.11900000000000001,-61.476000000000006,-46.585,8.016,41.4806,6.4091,28.4726,-1.4767,-2.6016,49.5288,3.9585,-37.8496,0.1086,-6.3298,-4.5256,-27.904,0.2085,26.975,28.322,0.4868,0.8603,-141.61,14.2827,0.4863,0.9185,-15.6875,4.0192,53.9761,3.7234,-68.08284,-6.2859526,3.9434633000000003,-11.351182000000001,-32.752697,-14.796023000000002,3.9574858999999996,-9.7627163,-30.444868,-3.2721422000000002,3.9574862,-9.7627163,-30.444868,-104.53939,3.9574862,-9.7627163,-30.444868,-9.7486105,3.9574858999999996,-9.7627163,-30.444868
903,0,CHEMBL188062,-10.058,-4.658,-0.146,-0.462,-1.043,-4.658,-2.925,-0.33,0.20800000000000002,-37.417,-2.343,0.813,-0.20199999999999999,-39.578,-39.76,19.232,59.4494,3.8527,48.1918,-5.3157,-5.3513,72.4899,2.9913,-63.8501,0.4235,-3.7824,-2.0,-58.0811,0.3313,27.2883,32.238,2.8696,2.0801,-161.19,31.5702,3.0609,1.5967,-36.2278,2.1996,248.7019,2.2254,-42.04163,-8.556041699999998,54.710514,-11.727638,-46.974125,-21.825512,54.834465,-13.121553,-45.681678999999995,-6.652281299999999,54.834465,-13.121553,-45.681678999999995,-113.85819,54.834465,-13.121553,-45.681678999999995,-13.132395,54.834465,-13.121553,-45.681678999999995
904,0,CHEMBL18832,-8.986,-5.4879999999999995,-0.261,-0.721,-1.357,-5.4879999999999995,-2.124,-0.066,-1.615,-38.914,-2.674,0.665,0.0,-54.519,-41.589,1.202,32.2298,0.0,32.1497,-4.3065,-7.6696,54.0152,0.0,-55.4806,0.7398,-7.3445,-1.0861,-47.5603,0.3625,20.7964,23.274,2.0449,0.4328,-116.37,21.7366,2.0644,0.3916,-24.1926,1.7101,146.8407,1.6326,-67.86398299999999,-6.9750934,25.714956,-10.807426,-39.216393,-17.335749,25.645301999999997,-9.8216,-38.365749,-4.6042571,25.645252,-9.8216,-38.365746,-110.58213,25.645325,-9.8216,-38.365776000000004,-9.8022518,25.645294,-9.8216,-38.365734
905,0,CHEMBL188343,-9.74,-6.037999999999999,-0.20800000000000002,-0.64,-1.383,-6.037999999999999,-2.7969999999999997,0.0,-1.374,-52.335,1.2209999999999999,0.631,-0.065,-67.256,-51.114,4.803,45.8673,4.4488,39.8182,-8.5332,-4.7983,66.0689,1.4093,-63.4935,1.0024,-6.2103,-2.753,-56.0657,0.5148,26.6875,28.392,0.2358,1.4686,-141.96,35.4761,0.1669,1.103,-36.746,2.8467,207.8467,1.0,-99.610863,-7.7453909,-24.342285,-12.951258000000001,-42.966629,-16.043688,-24.228320999999998,-10.949542999999998,-40.156242,-4.7761364,-24.228315,-10.949542999999998,-40.156242,-118.21191999999999,-24.228317,-10.949542999999998,-40.156242,-10.930564,-24.228317,-10.949542999999998,-40.156242
906,1,CHEMBL188434,-8.754,-4.788,-0.192,-0.56,-1.135,-4.788,-0.267,-0.52,-1.068,-25.671999999999997,-13.635,0.644,-0.248,-51.023999999999994,-39.306999999999995,7.132000000000001,10.7264,0.4876,31.7274,-8.0372,-25.3492,52.0628,1.2125,-44.8761,1.2884,-6.7569,-2.0,-38.4675,0.8689,21.4388,23.451999999999998,0.4935,1.5196,-117.26,22.0284,0.6508,1.0126,-23.6918,1.9491,140.5931,1.8546,-106.45773,-6.432869,16.858931,-14.464661999999999,-23.2934,-18.838801999999998,16.79694,-14.815646,-22.565113,-4.7158155,16.79694,-14.815646,-22.565115,-123.54751999999999,16.79694,-14.815646,-22.565115,-14.839985,16.79694,-14.815646,-22.565115
907,0,CHEMBL188444,-10.765,-6.402,-0.2,-0.635,-1.4340000000000002,-6.402,-2.21,-0.134,-1.3030000000000002,-45.305,-6.242999999999999,0.618,-0.171,-66.75399999999999,-51.548,11.931,49.4274,0.0,41.61,-5.7167,-2.0697,62.9544,0.0,-62.33,1.8215,2.2112,-5.7286,-62.985,1.8592,37.3868,38.806,0.3245,1.0948,-194.03,26.3046,2.1187,0.3105,-28.7338,2.3807,177.5319,2.1364,-84.556557,-8.2095442,-4.0524006,-13.857507,-45.180809,-18.536715,-4.0861602,-12.525155999999999,-44.87262,-5.646312200000001,-4.0861602,-12.525155999999999,-44.87262,-114.49888999999999,-4.0861602,-12.525155999999999,-44.87262,-12.5538,-4.0861602,-12.525155999999999,-44.87262
908,0,CHEMBL188510,-9.954,-3.016,-0.07400000000000001,-0.254,-0.64,-3.016,-2.356,-0.16,0.6,-33.744,1.7469999999999999,0.644,-0.318,-18.195999999999998,-31.997,33.309,67.1173,0.1056,62.0439,-9.3646,-8.934,78.8546,0.0,-82.3619,2.7418,6.3776,-1.0497,-91.9601,1.8157,28.3236,43.501999999999995,7.9938,7.1845,-217.51,31.3074,7.4947,4.5883,-43.3905,0.6874,356.6081,2.3861,-68.428612,-8.8695097,87.64407299999999,-12.72368,-37.012608,-19.292458,87.70916,-15.589770000000001,-35.919746,-7.3770294000000005,87.70916,-15.589770000000001,-35.919754,-103.30299000000001,87.70916,-15.589770000000001,-35.919746,-15.588073999999999,87.70916,-15.589770000000001,-35.919758
909,0,CHEMBL188584,-10.997,-2.167,-0.07,-0.22,-0.489,-2.167,-1.013,-0.127,-0.603,-5.832000000000001,-3.611,0.5820000000000001,-0.17300000000000001,-7.43,-9.443,6.571000000000001,40.3471,0.4778,44.4526,-6.9431,-14.3099,83.4412,0.0,-84.7508,0.7763,-4.8164,0.0,-80.7737,0.1046,35.2112,39.938,2.9713,1.7555,-199.69,38.0896,2.8885,1.6853,-42.6635,0.0,348.8764,1.4199,-79.997749,-8.468708,-1.9188201,-13.400366,-40.912907000000004,-27.535315,-3.7990756,-14.279842000000002,-35.383540999999994,-7.7639613,-3.7948434,-14.279842000000002,-35.386459,-145.37122,-3.7807071000000003,-14.279842000000002,-35.392784000000006,-14.31294,-3.7977574,-14.279842000000002,-35.382961
910,0,CHEMBL188671,-8.713,-4.7989999999999995,-0.17800000000000002,-0.5329999999999999,-1.117,-4.7989999999999995,-0.5820000000000001,-0.293,-1.1540000000000001,-30.293000000000003,-12.145999999999999,0.654,-0.08800000000000001,-56.138000000000005,-42.44,8.513,53.9199,9.9163,37.4049,-2.9338,-4.4943,49.4433,1.0,-47.8109,0.7642,-6.3398,-1.9157,-40.9456,0.4011,8.7187,18.164,9.248,0.1973,-90.82,19.3602,9.4005,0.1815,-28.9422,3.5459,176.9826,3.55,-60.219589,-7.6841602,-6.7039337,-13.959847,-36.782951000000004,-21.107765,-6.6827745,-15.190052,-35.479164000000004,-6.2068944,-6.6827745,-15.190052,-35.479164000000004,-133.17986000000002,-6.6827745,-15.190052,-35.479164000000004,-15.302247,-6.6827745,-15.190052,-35.479164000000004
911,0,CHEMBL188894,-8.257,-4.583,-0.183,-0.536,-1.0859999999999999,-4.583,-0.514,-0.261,-1.011,-31.294,-8.796,0.303,-0.21600000000000003,-47.2,-40.09,8.976,30.7696,2.2604,26.215,-2.9015,-4.6349,32.391,1.0,-33.1865,2.0479,0.8626,-1.0,-34.0457,0.1555,13.3649,20.436,5.4431,1.6280000000000001,-102.18,13.795,4.4754,1.5134,-19.7838,0.991,144.6388,2.3159,-81.288094,-6.806211500000001,39.487625,-11.618741,-27.388934999999996,-19.783762,39.638447,-10.943756,-25.801613,-5.6385174000000005,39.638447,-10.943756,-25.801617,-117.09148,39.638447,-10.943756,-25.801617,-10.925105,39.638447,-10.943756,-25.801617
912,0,CHEMBL188934,-9.916,-7.193,-0.175,-0.605,-1.526,-7.193,-3.201,-0.16899999999999998,-0.425,-51.071999999999996,-9.277999999999999,0.753,-0.20600000000000002,-80.635,-60.35,15.17,54.8784,3.6589,57.5437,-8.8285,-19.0745,77.475,3.3280000000000003,-71.1408,2.7922,3.2551,-2.733,-78.3154,4.5656,25.8658,39.16,3.8814,9.4128,-195.8,21.8133,5.0734,5.0925,-31.9791,2.7999,258.7786,5.1288,-54.233315000000005,-9.285224900000001,-29.631698999999998,-13.059762,-47.085029999999996,-16.119020000000003,-29.721359000000003,-18.307014000000002,-46.059216,-6.9708319,-29.721226,-18.307014000000002,-46.059238,-122.14922,-29.721396999999996,-18.307014000000002,-46.05912,-18.279129,-29.721224,-18.307014000000002,-46.059222999999996
913,0,CHEMBL189145,-9.72,-4.303999999999999,-0.1,-0.35100000000000003,-0.904,-4.303999999999999,-1.47,0.0,-0.494,-27.97,-9.249,0.655,-0.209,-22.458000000000002,-37.219,32.287,24.3403,7.8854,46.9387,-17.3142,-30.7716,66.9733,3.2067,-62.9608,3.0472,10.6489,-3.8344,-73.8489,1.9389,20.6294,42.478,13.087,8.7616,-212.39,21.5058,13.1399,5.0923,-39.7381,3.9859,290.3957,5.0903,-84.581017,-9.843110099999999,-17.291348,-15.731174,-57.176781000000005,-17.222527,-17.361273,-18.716236,-54.636253,-8.0068007,-17.361309,-18.716236,-54.636204000000006,-118.05264,-17.361258,-18.716236,-54.636272,-18.774572,-17.361324,-18.716236,-54.636185
914,0,CHEMBL189354,-11.115,-7.5760000000000005,-0.18899999999999997,-0.648,-1.6159999999999999,-7.5760000000000005,-2.096,-0.341,-0.469,-46.967,-15.585999999999999,0.406,-0.39,-89.929,-62.553000000000004,9.11,-51.6844,2.8036,41.4982,-7.4233,-104.1247,56.2766,1.912,-54.3173,1.7573,21.1082,-2.5648,-75.6121,1.9217,38.0802,47.593999999999994,2.8973,6.6165,-237.97,25.8588,4.9516,1.1444,-31.9548,0.0,226.2799,0.0,-98.14188399999999,-9.0131168,-229.85013999999998,-12.448358,-52.146301,-19.512573,-229.923,-17.079142,-50.057674,-7.3331003,-229.923,-17.079142,-50.057678,-184.94952,-229.923,-17.079142,-50.057678,-17.072206,-229.923,-17.079142,-50.057674
915,0,CHEMBL189423,-10.154,-5.881,-0.17800000000000002,-0.5720000000000001,-1.308,-5.881,-1.911,-0.16,-1.0090000000000001,-50.555,-3.915,0.40299999999999997,-0.08900000000000001,-73.66199999999999,-54.47,4.07,48.4027,0.0,41.7992,-2.1009,-6.9704,62.0701,0.0,-63.1642,0.7254,1.9664,-1.4726,-64.0206,0.5512,25.6513,27.334,0.9219,0.7608,-136.67,26.6968,1.1846,0.4778,-28.3592,1.9659,177.7672,1.7522,-100.17754000000001,-8.2557917,-75.773651,-12.468594,-43.461563,-16.808777,-75.786713,-13.551565,-41.992096000000004,-5.8591904999999995,-75.786713,-13.551565,-41.992096000000004,-74.062851,-75.786713,-13.551565,-41.992096000000004,-13.548814000000002,-75.786713,-13.551565,-41.992096000000004
916,0,CHEMBL189531,-11.216,-5.771,-0.17,-0.55,-1.275,-5.771,-1.745,-0.121,-0.659,-46.736999999999995,-8.55,0.449,-0.076,-74.306,-55.287,6.106,36.2133,0.0,38.1403,-8.3867,-7.843,69.5028,0.715,-67.8357,2.9993,-4.4216,-0.7633,-64.6285,0.3616,29.6683,34.442,0.004,4.7697,-172.21,33.696999999999996,0.4205,2.0021,-36.1197,0.8521,265.3916,1.2724,-42.572086,-7.5186939,89.540863,-13.893963000000001,-35.439091,-16.6633,87.94561800000001,-15.715998,-38.22094,-5.473759200000001,87.94180300000001,-15.715998,-38.215714,-72.493866,87.944374,-15.715998,-38.2164,-14.919864000000002,87.946747,-15.715998,-38.227539
917,0,CHEMBL189975,-11.494000000000002,-5.069,-0.149,-0.483,-1.12,-5.069,-1.1540000000000001,-0.266,-0.18100000000000002,-42.278,-10.713,0.42200000000000004,-0.17,-69.77199999999999,-52.99100000000001,4.598,43.8268,9.6887,43.9198,-5.604,-20.6475,71.8183,2.0,-67.4929,2.3871,-10.7355,-4.0721,-53.9403,0.2151,34.4202,39.512,2.1148,2.977,-197.56,33.6092,1.7368,0.7412,-36.0871,3.2892,232.0539,2.9410000000000003,-82.36811800000001,-7.899994400000001,114.67543,-11.989217,-40.72826,-16.88208,114.6403,-12.511474,-38.814171,-7.255783999999999,114.6403,-12.511474,-38.814171,-81.798897,114.6403,-12.511474,-38.814167,-12.529044,114.6403,-12.511474,-38.814167
