Number,Label,Name,minimizedAffinity,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,E_place,S_gw,E_conf_gw,E_score1_gw,E_refine_gw,S_ase,E_conf_ase,E_score1_ase,E_refine_ase,S_adg,E_conf_adg,E_score1_adg,E_refine_adg,S_ahb,E_conf_ahb,E_score1_ahb,E_refine_ahb,S_ldg,E_conf_ldg,E_score1_ldg,E_refine_ldg
1007,0,CHEMBL160038,-8.106,-7.091,-0.355,-0.9620000000000001,-1.775,-7.091,-2.825,-0.16,-2.918,-34.924,-1.111,0.725,0.0,-54.547,-36.035,3.167,35.9143,2.0,29.6216,-3.7685,-3.0469999999999997,53.1695,1.0,-50.5369,0.222,-4.9702,-1.0,-46.1872,0.2273,29.9503,33.408,0.4318,3.0258,-167.04,28.8619,0.2055,1.6137,-30.6811,1.9652,196.7468,1.7118,-92.59348299999999,-6.568714599999999,-49.308144,-11.178344000000001,-34.741446999999994,-15.311788,-49.330048,-9.6477375,-34.631397,-6.7577057,-49.330172999999995,-9.6477375,-34.631149,-110.2933,-49.330868,-9.6477375,-34.629753,-9.7144775,-49.331115999999994,-9.6477375,-34.630103999999996
1008,0,CHEMBL160164,-9.465,-9.564,-0.266,-0.877,-2.0869999999999997,-9.564,-5.597,0.0,-2.267,-40.787,-2.536,0.72,0.0,-67.305,-43.323,13.981,30.0571,0.3962,40.3063,-4.8474,-20.9129,89.3381,1.608,-86.2872,2.4294,-0.7779,-5.0,-86.3414,3.6422,24.0884,34.488,4.0368,6.3627,-172.44,27.0776,4.271,4.7413,-36.0899,0.9774,323.3153,4.0947,-107.90485,-10.409865,52.37619,-10.829733000000001,-47.688541,-37.201941999999995,52.390217,-14.870966000000001,-46.401676,-11.935093,52.389815999999996,-14.870966000000001,-46.400954999999996,-163.25163,52.388538,-14.870966000000001,-46.398945,-14.872322,52.3866,-14.870966000000001,-46.399353000000005
1009,0,CHEMBL160215,-9.835,-10.07,-0.315,-0.9990000000000001,-2.255,-10.07,-5.225,-0.262,-1.761,-54.732,-4.5680000000000005,0.6609999999999999,-0.061,-86.24700000000001,-59.3,7.627999999999999,35.0364,0.9892,52.8583,-8.1188,-30.5143,86.5233,1.8545,-82.1145,2.3003,-8.0469,-2.0,-76.3441,0.9179,34.3158,45.62,4.3432,6.961,-228.1,38.0327,3.7349,5.0455,-46.8131,1.9895,325.4715,1.325,-104.71516,-9.1619749,-52.836666,-11.705488,-48.594421000000004,-27.475685,-52.839611,-13.200492,-47.557499,-8.8375969,-52.848133,-13.200492,-47.550964,-148.63329,-52.842728,-13.200492,-47.554688,-13.197025,-52.851063,-13.200492,-47.547321000000004
1010,0,CHEMBL160493,-8.736,-9.201,-0.28800000000000003,-0.9129999999999999,-2.06,-9.201,-5.321000000000001,0.0,-2.045,-52.817,-1.296,1.0,0.0,-66.51100000000001,-54.113,23.712,59.9346,1.4094,53.8728,-9.3374,-6.2124,87.1304,0.8959999999999999,-86.53399999999999,2.5063,-7.4241,-1.1849,-81.7512,1.9468,27.4324,34.754,3.5193,3.8023,-173.77,30.837,3.3712,2.1268,-36.335,1.9584,286.3744,3.5905,-75.506401,-9.7567768,93.958359,-10.131992,-46.024128000000005,-34.840977,93.943939,-13.803023999999999,-45.01041,-9.0129576,93.948532,-13.803023999999999,-45.017365000000005,-146.4731,93.937248,-13.803023999999999,-45.001465,-13.784084,93.944328,-13.803023999999999,-45.010612
1011,0,CHEMBL160513,-8.786,-9.333,-0.267,-0.872,-2.049,-9.333,-5.542000000000001,0.0,-1.8419999999999999,-54.026,-0.6829999999999999,0.855,0.0,-64.722,-54.708999999999996,26.279,46.8747,0.0925,51.1958,-13.2627,-10.3494,82.5299,0.8640000000000001,-84.7936,4.1861,-3.6389,-3.1544,-84.8576,3.9819999999999998,33.5465,42.163999999999994,3.3769,5.2406,-210.82,37.3638,3.1264,2.7513,-43.2415,2.8108,332.1332,4.0961,-110.75176,-8.8540277,99.315598,-10.717360000000001,-28.037064,-36.7836,99.313202,-14.67942,-26.54167,-9.9081039,99.311142,-14.67942,-26.538033000000002,-173.59938,99.311249,-14.67942,-26.538784000000003,-14.669017000000002,99.31262199999999,-14.67942,-26.540565
1012,0,CHEMBL160556,-9.488999999999999,-9.402999999999999,-0.27699999999999997,-0.8959999999999999,-2.077,-9.402999999999999,-5.907,0.0,-1.6,-37.751,-1.8719999999999999,0.272,0.0,-65.25399999999999,-39.622,13.0,58.5883,0.0,42.6926,-4.4091,4.2951,56.0474,0.0,-57.1122,2.0563,16.23,-1.0,-80.541,5.9245,34.6388,46.882,9.3847,2.8585,-234.41,31.8711,8.5114,1.3374,-41.7199,0.2524,324.4176,1.0,-92.220871,-8.186653100000001,-4.9062176,-10.440586,-34.940418,-28.647938,-4.9125046999999995,-14.147170000000001,-33.815868,-8.689639999999999,-4.9123144,-14.147170000000001,-33.81633,-154.66589,-4.9107122,-14.147170000000001,-33.815971000000005,-14.146659,-4.9114485,-14.147170000000001,-33.816788
1013,0,CHEMBL161692,-8.045,-7.792000000000001,-0.433,-1.1340000000000001,-2.003,-7.792000000000001,-2.129,-0.614,-2.7110000000000003,-34.726,-7.888999999999999,0.595,-0.013999999999999999,-60.78,-42.614,1.364,41.7891,0.2714,30.6376,-1.0244,0.4154,48.5405,1.6651,-43.9439,0.1995,-4.7673,-2.0,-37.506,0.254,26.7968,27.27,0.1828,0.2905,-136.35,22.2045,0.2443,0.1931,-22.6419,2.4929,106.76,1.4278,-69.050522,-6.0615778,-108.08308999999998,-10.045835,-26.916487,-13.36425,-108.09966999999999,-9.511344900000001,-26.6427,-4.4787965,-108.09969,-9.511344900000001,-26.642666,-98.87812,-108.09966999999999,-9.511344900000001,-26.642773,-9.513518300000001,-108.09953,-9.511344900000001,-26.642878999999997
1014,0,CHEMBL161828,-10.465,-8.646,-0.28800000000000003,-0.895,-1.964,-8.646,-4.478,-0.23600000000000002,-1.6980000000000002,-49.056000000000004,-2.927,0.659,0.0,-81.51,-51.983999999999995,5.263,48.6544,2.9385,39.5935,-11.1116,2.3865,76.5848,1.9516,-74.921,2.2314,-7.7335,-3.0,-66.9408,0.4507,36.7204,44.376000000000005,4.3148,3.3408,-221.88,33.5011,4.7868,2.4347,-40.7226,1.6978,296.9692,2.0209,-105.28206999999999,-8.6156359,29.207971999999998,-13.957099,-41.847801000000004,-24.948002,29.144436,-14.005215,-40.593327,-9.5595436,29.144234,-14.005215,-40.592007,-139.44875,29.144712,-14.005215,-40.593712,-14.069919,29.146048999999998,-14.005215,-40.594112
1015,0,CHEMBL16232,-9.918,-8.148,-0.24,-0.7759999999999999,-1.8,-8.148,-4.8260000000000005,0.0,-1.6969999999999998,-48.338,1.9880000000000002,0.527,-0.033,-63.843,-46.35,6.846,41.8456,0.6018,54.5081,-5.4099,-28.2949,65.1762,0.0322,-66.267,3.0937,5.1849,-2.3258,-73.6848,2.6814,29.802,40.908,6.4617,4.6442,-204.54,29.4346,6.3996,1.8998,-37.734,0.9673,288.322,1.84,-128.31108,-8.895302800000001,216.13335,-13.422935,-39.281673,-31.801586,215.88576,-13.81579,-37.481976,-8.263155000000001,215.8811,-13.81579,-37.475609000000006,-171.52539,215.86964,-13.81579,-37.469574,-13.791478,215.86545,-13.81579,-37.464375
1016,0,CHEMBL162432,-10.137,-8.896,-0.32899999999999996,-0.988,-2.0709999999999997,-8.896,-6.143,0.0,-1.157,-48.336000000000006,-0.431,0.8859999999999999,0.0,-73.161,-48.766999999999996,7.013999999999999,37.7894,0.0,54.9045,-5.8403,-31.8641,89.01100000000001,1.0,-89.5962,2.0767,-9.6582,-1.0,-81.4868,1.0631,35.7457,37.724000000000004,0.1092,1.8692,-188.62,40.0453,0.0697,1.4491,-41.5641,0.9537,311.9028,1.4039,-72.110741,-8.2788,49.06535,-11.888579,-42.798519,-26.022036,49.117725,-11.715305,-41.595721999999995,-7.8543568,49.118252000000005,-11.715305,-41.595546999999996,-113.15262,49.117977,-11.715305,-41.595665000000004,-11.719216000000001,49.119408,-11.715305,-41.596989
1017,0,CHEMBL162452,-10.046,-8.427,-0.255,-0.8190000000000001,-1.874,-8.427,-4.035,0.0,-1.725,-42.012,-6.892,0.59,-0.122,-59.041000000000004,-48.903999999999996,7.73,41.8496,0.0,53.0419,-9.0057,-22.0773,66.2323,0.56,-67.3166,3.2877,6.5259,-2.0,-74.2575,0.5252,28.5734,41.268,3.4463,9.2482,-206.34,23.5464,4.2879,7.1658,-35.0002,1.6230000000000002,257.0823,2.3357,-79.998962,-7.5566678,-21.355473999999997,-11.137101,-23.570564,-24.453947,-21.305307,-13.480599,-22.503201,-8.007451099999999,-21.319585999999997,-13.480599,-22.482210000000002,-140.74783,-21.304462,-13.480599,-22.503508,-13.471668,-21.318703,-13.480599,-22.482056
1018,0,CHEMBL163228,-10.02,-8.76,-0.292,-0.907,-1.99,-8.76,-4.917,-0.272,-0.652,-49.035,-5.968999999999999,0.428,0.0,-82.47200000000001,-55.003,11.036,65.3354,4.2966,50.588,-8.5268,0.0071,78.0994,1.8707,-75.0513,1.3585,-7.1298,-4.0,-66.2005,0.39799999999999996,35.9001,37.934,1.3355,0.6984,-189.67,29.5778,0.8389,0.5024,-30.9192,1.9065,250.4141,3.9949,-103.51857,-8.6025152,-134.6599,-14.504797,-44.66016,-24.122681,-135.09212,-16.028795000000002,-43.595684000000006,-8.278163000000001,-135.08827,-16.028795000000002,-43.593037,-156.64064,-135.09129,-16.028795000000002,-43.589690999999995,-15.519722,-135.08276,-16.028795000000002,-43.600590000000004
1019,0,CHEMBL163269,-9.248,-9.578,-0.29,-0.9309999999999999,-2.13,-9.578,-5.4879999999999995,0.0,-2.11,-50.248999999999995,-0.877,0.6779999999999999,-0.013999999999999999,-64.945,-51.126000000000005,6.747000000000001,59.6092,6.0,48.0529,-15.3196,2.8561,77.5882,1.0,-75.0168,3.2325,2.2686,-1.9069999999999998,-77.8376,0.3877,40.9505,49.156000000000006,3.7839,4.4216,-245.78,32.4966,4.5169,2.4473,-39.4608,0.9643,321.6644,2.6854,-94.893051,-8.5591116,-133.77007,-11.508205,-35.802307,-27.582092,-133.87685,-13.358854999999998,-33.700989,-9.9364433,-133.86472,-13.358854999999998,-33.716049,-158.13708,-133.87286,-13.358854999999998,-33.704857000000004,-13.357369,-133.8631,-13.358854999999998,-33.717166999999996
1020,0,CHEMBL163324,-9.969,-7.97,-0.266,-0.826,-1.811,-7.97,-4.53,0.0,-1.395,-53.81100000000001,0.578,0.5579999999999999,0.0,-79.762,-53.233000000000004,6.749,61.1653,0.0467,54.8297,-10.1142,-4.158,80.6273,1.5308,-77.1366,0.7009,5.2087,-5.2475,-79.0324,0.4234,28.4292,35.804,6.1604,1.2145,-179.02,34.3722,6.3707,0.5362,-41.278999999999996,1.9518,297.5545,2.1616,-91.299858,-8.422087699999999,27.180646999999997,-13.940529000000002,-40.641391999999996,-22.200135999999997,27.176702000000002,-14.145904999999999,-39.837070000000004,-9.1881561,27.176451,-14.145904999999999,-39.837604999999996,-140.72356000000002,27.176965999999997,-14.145904999999999,-39.8363,-14.155498999999999,27.177069,-14.145904999999999,-39.836422
1021,0,CHEMBL163425,-9.924,-9.793,-0.426,-1.2109999999999999,-2.3680000000000003,-9.793,-3.819,-0.32,-3.301,-33.132,-4.305,0.0,-0.051,-55.352,-37.437,2.495,51.318000000000005,0.0249,37.662,-0.3605,-0.1317,57.803000000000004,0.23399999999999999,-57.1158,0.0137,5.9357,-1.0,-62.9147,0.1329,28.864,31.418000000000003,0.0086,2.5454,-157.09,29.6089,1.2459,1.5084,-32.3631,0.9893,201.5279,0.0,-98.53360699999999,-5.995631700000001,29.992043,-10.649807000000001,-15.739001000000002,-21.309191000000002,30.018188000000002,-10.74435,-15.035471,-7.8150592,30.017940999999997,-10.74435,-15.035357000000001,-105.80855,30.018812,-10.74435,-15.036295,-10.742627,30.019216999999998,-10.74435,-15.036329
1022,0,CHEMBL16368,-10.031,-8.898,-0.262,-0.848,-1.966,-8.898,-5.57,-0.001,-1.252,-49.302,-0.69,0.527,-0.033,-72.765,-49.992,4.1,58.7867,0.0569,49.3497,-6.6564,-2.4696,74.219,0.0,-74.1607,3.3047,-2.5985,-0.4644,-74.5821,0.4252,31.5586,40.14,3.9989999999999997,4.5824,-200.7,32.4033,3.8695,1.8545,-38.1273,1.0016,290.7041,1.84,-89.601822,-8.910362199999998,191.21208000000001,-11.537444,-42.277828,-30.989347,191.05178999999998,-13.25571,-41.376907,-8.4294605,191.04811,-13.25571,-41.372307,-169.0609,191.05008,-13.25571,-41.375690000000006,-13.250117999999999,191.05033999999998,-13.25571,-41.374584000000006
1023,0,CHEMBL163966,-8.314,-8.155,-0.355,-1.008,-1.972,-8.155,-2.783,-0.314,-3.002,-37.783,-4.407,0.531,-0.037000000000000005,-62.751999999999995,-42.19,4.0489999999999995,45.0235,0.0,38.1761,-4.655,-2.8136,57.3932,1.0,-55.2004,0.5011,-4.7104,-1.6607,-49.6922,0.249,24.7932,26.704,0.1586,1.7522,-133.52,23.7678,1.4915,0.5661,-25.8253,1.8885,149.5856,1.3531,-70.253609,-6.7772431,-142.81841,-9.6097841,-29.044125,-20.892029,-142.62009,-10.29338,-27.224997,-5.3666444,-142.6178,-10.29338,-27.230614000000003,-122.64125,-142.61905,-10.29338,-27.227186,-10.283365,-142.61661,-10.29338,-27.229567
1024,0,CHEMBL164,-9.984,-8.623,-0.375,-1.0659999999999998,-2.085,-8.623,-3.225,-0.222,-1.5290000000000001,-39.156,-12.491,0.184,0.0,-74.753,-51.648,2.45,26.8043,2.5859,34.0232,-20.5161,-2.0473,58.5471,2.7847,-51.1468,0.9852,-6.6071,-4.8481,-41.7937,1.1812,35.2979,37.044000000000004,0.3435,1.4026,-185.22,25.8563,0.3697,0.6877,-26.9138,3.4111,185.3375,4.5484,-93.818718,-6.5929399,4.1342449,-13.724379999999998,-32.827904,-14.342601,4.2031345,-13.624244000000001,-32.188293,-6.4594202,4.2025309,-13.624244000000001,-32.190182,-140.84595,4.2028098,-13.624244000000001,-32.190258,-12.30086,4.201528099999999,-13.624244000000001,-32.189578999999995
1025,0,CHEMBL164421,-10.007,-10.917,-0.341,-1.083,-2.445,-10.917,-5.871,-0.49,-1.6840000000000002,-59.548,-4.236000000000001,0.742,0.0,-101.999,-63.785,2.336,57.0354,0.8346,53.6618,-11.6155,-5.9687,84.2985,1.768,-80.1491,1.0947,-7.2986,-2.2429,-72.9981,0.2801,38.9627,41.364,0.3896,2.0117,-206.82,39.2075,0.1957,1.0754,-40.4786,1.8526,293.236,2.1475,-104.92085,-9.3880758,46.689223999999996,-11.306037,-50.015949,-25.606070000000003,46.654274,-12.979852000000001,-48.078465,-10.236924,46.653595,-12.979852000000001,-48.078109999999995,-145.19339,46.652546,-12.979852000000001,-48.076763,-12.974521000000001,46.653957,-12.979852000000001,-48.078312
1026,0,CHEMBL164976,-8.095,-7.632000000000001,-0.34700000000000003,-0.972,-1.8659999999999999,-7.632000000000001,-2.713,0.0,-3.181,-33.494,-4.249,0.574,0.0,-55.457,-37.742,5.088,35.0681,4.7809,32.9287,-2.7433,-12.2464,53.1784,0.992,-50.7271,0.2923,-3.7457,-1.9919,-46.2609,0.3021,24.8488,25.842,0.231,0.7622,-129.21,23.809,0.5601,0.7646,-25.1337,1.8688,144.5033,1.3652,-86.751427,-6.724437200000001,-129.17235,-9.9597349,-18.371628,-19.116132999999998,-129.15982,-10.928583999999999,-18.060060999999997,-4.7646332000000005,-129.15563999999998,-10.928583999999999,-18.066229,-104.47147,-129.15558000000001,-10.928583999999999,-18.066439000000003,-10.915385,-129.16119,-10.928583999999999,-18.060427
1027,0,CHEMBL165215,-10.052,-8.62,-0.319,-0.958,-2.0069999999999997,-8.62,-4.622,0.0,-2.471,-37.641,0.376,0.298,0.0,-46.571000000000005,-37.264,5.013,17.5136,0.0,21.0618,-0.7392,-10.7073,64.6208,0.0,-66.7577,1.0738,-5.9243,-0.1589,-63.1631,0.2085,33.3996,37.814,0.6368,3.7776,-189.07,32.3895,2.8775,3.8911,-39.1581,0.9854,281.5963,1.0,-98.148232,-7.1302729000000005,-69.74605600000001,-11.504560000000001,-31.211434999999998,-24.16852,-69.602684,-11.637924,-29.664158,-8.745354699999998,-69.601563,-11.637924,-29.662743,-123.96223,-69.605385,-11.637924,-29.660482000000002,-11.607906,-69.603218,-11.637924,-29.662951
1028,0,CHEMBL16536,-10.264000000000001,-9.599,-0.253,-0.8490000000000001,-2.07,-9.599,-6.564,0.0,-1.24,-47.363,0.894,0.439,0.0,-54.248000000000005,-46.468999999999994,14.578,52.2691,0.1461,50.2548,-14.0938,-2.8834,70.8549,0.0,-72.741,3.4019,2.0762,0.0,-77.3871,0.2569,32.9632,47.233999999999995,11.1441,3.1267,-236.17,34.1767,11.0632,0.5782,-45.8181,0.792,361.0128,1.7756,-96.786011,-8.4005022,131.1859,-11.003675999999999,-21.175611,-34.316673,131.21696,-15.204716000000001,-20.159262,-10.912179,131.21497,-15.204716000000001,-20.156359,-171.25659,131.217,-15.204716000000001,-20.158382,-15.199048000000001,131.21634,-15.204716000000001,-20.15904
1029,0,CHEMBL16541,-8.81,-9.427,-0.377,-1.103,-2.234,-9.427,-4.475,0.0,-2.821,-54.871,-2.088,0.927,0.0,-84.51299999999999,-56.958999999999996,6.752000000000001,64.3002,0.0,49.1455,-2.0648,-1.2101,76.039,0.0,-77.0831,0.6739,-9.0498,0.0,-69.7001,0.1813,33.3499,34.42,0.0293,1.0408,-172.1,30.1453,0.013999999999999999,0.8139,-30.9731,0.9576,228.6993,1.7433,-94.08543399999999,-8.0795822,42.946701000000004,-11.033006,-42.629971000000005,-25.304247,42.94878,-10.997774,-41.60014,-6.8900542,42.949036,-10.997774,-41.600513,-111.36644,42.949368,-10.997774,-41.600239,-10.991721,42.948741999999996,-10.997774,-41.600227000000004
1030,0,CHEMBL16564,-10.235,-8.888,-0.261,-0.847,-1.964,-8.888,-5.612,0.0,-1.022,-44.125,-3.773,0.519,0.0,-64.048,-47.898,13.710999999999999,59.6314,0.0,52.1313,-9.0587,-2.9905,76.5163,0.0,-78.0853,2.2117,6.3816,0.0,-88.0359,0.2108,23.3555,34.8,8.7722,2.6723,-174.0,34.3345,8.4169,0.6814,-43.4328,0.9937,335.2201,1.7918,-112.12418999999998,-8.2350025,152.55542,-12.881174,-25.816919,-36.372871,152.39983999999998,-13.778487,-24.021915,-8.8327513,152.40294,-13.778487,-24.02463,-170.1062,152.40288,-13.778487,-24.024714000000003,-13.780529999999999,152.39944,-13.778487,-24.021126000000002
1031,0,CHEMBL165895,-9.79,-9.478,-0.263,-0.8690000000000001,-2.068,-9.478,-6.2,0.0,-1.632,-39.908,-1.824,0.624,0.0,-49.18899999999999,-41.732,12.154000000000002,38.893,0.0,47.6062,-4.7029,-21.8625,95.8821,0.0,-98.5144,2.1166,-3.8915,-1.3781,-95.6715,0.3609,32.9992,45.25,9.5785,2.6723,-226.25,36.8692,9.026,2.1526,-48.0478,0.9992,379.42900000000003,2.0166,-126.42003999999999,-7.257056200000001,129.22202,-12.368722,-18.379929,-29.548632,129.28169,-14.322219,-16.574141,-9.4012089,129.27895,-14.322219,-16.570438,-182.1656,129.28358,-14.322219,-16.576324,-14.313623000000002,129.28406,-14.322219,-16.576914000000002
1032,0,CHEMBL166030,-10.562000000000001,-9.236,-0.308,-0.9570000000000001,-2.099,-9.236,-4.317,-0.701,-1.547,-53.489,-5.216,0.826,-0.04,-87.95700000000001,-58.70399999999999,7.643,40.9213,0.0959,49.9812,-5.4665,-22.4324,67.4898,0.3223,-68.0326,0.8251,-6.0163,-1.0,-66.8752,3.2441,34.9673,39.266,1.6644,2.6343,-196.33,31.3799,1.7058,1.3677,-34.4534,1.6577,232.1273,1.4539,-88.70755,-8.9574175,-89.003838,-11.894639,-47.328148,-25.633485999999998,-89.004494,-12.930761,-46.283229999999996,-6.165153,-89.006653,-12.930761,-46.279068,-117.24931000000001,-89.004082,-12.930761,-46.283367,-12.931746,-89.006477,-12.930761,-46.279373
1033,0,CHEMBL16636,-10.062000000000001,-8.242,-0.242,-0.785,-1.821,-8.242,-5.346,0.0,-1.194,-48.248000000000005,1.225,0.527,0.0,-54.614,-47.023,13.574000000000002,51.5143,1.3326,49.3211,-18.0351,0.4004,76.8814,2.221,-71.3236,3.105,5.9673,-2.6451,-76.8048,0.2961,32.823,43.13,5.7919,4.5151,-215.65,32.7465,5.6386,1.7803,-40.1654,0.4293,324.0436,1.821,-90.278679,-8.8183422,100.23363,-11.547245,-34.839588,-29.179251,100.19505,-13.575921,-32.690273,-8.3467369,100.19506,-13.575921,-32.690369,-155.28716,100.19646,-13.575921,-32.690441,-13.569787,100.19579,-13.575921,-32.690529
1034,0,CHEMBL166444,-10.585999999999999,-9.254,-0.441,-1.216,-2.2880000000000003,-9.254,-3.535,-0.32,-2.728,-36.42,-5.662000000000001,0.0,0.0,-63.025,-42.082,0.042,36.0565,1.6432,26.0185,-0.0073,-1.3548,60.8932,1.0,-57.8932,0.0,-5.055,-1.4544,-52.9806,0.1049,27.6429,27.715999999999998,0.0731,0.0,-138.58,33.0659,0.0158,0.0,-33.0816,0.9966,229.3427,1.0,-71.640419,-7.252320299999999,3.1168687000000004,-9.845375099999998,-37.126225,-22.189432,3.1026006,-9.296896,-36.375668,-8.227766,3.1026093999999995,-9.296896,-36.375541999999996,-88.779167,3.1025324,-9.296896,-36.375690000000006,-9.296688099999999,3.102679,-9.296896,-36.375828000000006
1035,0,CHEMBL166486,-6.441,-6.4110000000000005,-0.377,-0.97,-1.672,-6.4110000000000005,-2.235,-0.27699999999999997,-3.148,-29.272,-1.695,0.9670000000000001,0.0,-44.888999999999996,-30.967,0.44799999999999995,35.7444,0.03,29.5392,-1.8546,-3.0474,49.0047,1.0,-49.0603,0.0225,-7.7205,-1.0,-41.413000000000004,0.2492,25.464000000000002,27.191999999999997,0.0688,1.6592,-135.96,23.9479,0.0153,0.0874,-24.0506,1.9715,124.3224,1.0,-66.765411,-5.986754400000001,-69.02194200000001,-12.58505,-24.670475,-11.231199,-68.849632,-12.679037,-23.476651999999998,-4.3263435,-68.849533,-12.679037,-23.478003,-92.820038,-68.848351,-12.679037,-23.477869000000002,-12.650546,-68.850616,-12.679037,-23.475258
1036,0,CHEMBL167054,-7.691,-7.189,-0.423,-1.087,-1.876,-7.189,-2.22,-0.304,-2.76,-27.63,-7.575,0.613,0.0,-50.778,-35.205,0.86,25.2501,2.5325,25.5822,-9.0243,-3.4335,53.8479,2.928,-46.4225,0.7951,-6.2573,-3.0,-38.5924,0.1378,19.2149,21.622,0.102,2.3051,-108.11,25.7004,0.0749,0.8061,-26.5814,2.9936,130.662,1.6346,-75.797989,-6.2334099,17.218294,-11.501774000000001,-28.543385999999998,-16.203642000000002,17.253157,-10.049074000000001,-27.518545,-6.5870504,17.253982999999998,-10.049074000000001,-27.517675,-100.03161999999999,17.253443,-10.049074000000001,-27.518681,-10.025533,17.253641000000002,-10.049074000000001,-27.51766
1037,0,CHEMBL167055,-7.237,-7.98,-0.42,-1.121,-2.023,-7.98,-2.252,-0.305,-3.533,-34.416,-6.188,0.759,0.0,-57.056999999999995,-40.605,4.871,31.9359,1.0099,32.105,-5.9723,-7.2461,55.496,0.752,-53.4139,0.9951,-3.3461,-1.0,-50.6727,0.244,18.7584,23.628,1.6883,3.1813,-118.14,26.2071,1.6993,0.48700000000000004,-28.3934,3.9115,120.5159,1.6607,-87.20740500000001,-6.5085254,-7.5907464000000004,-11.839505,-34.266479,-16.785889,-7.435590299999999,-11.179245,-33.532104,-6.5241303,-7.4326258,-11.179245,-33.533497,-112.91715,-7.4308662,-11.179245,-33.535084000000005,-11.137079,-7.431488000000001,-11.179245,-33.534411999999996
1038,0,CHEMBL167172,-8.68,-8.168,-0.355,-1.01,-1.975,-8.168,-3.448,0.0,-2.302,-38.509,-5.942,0.39899999999999997,0.0,-68.238,-44.451,1.7409999999999999,36.9425,2.2479,33.4825,-4.4321,-6.9118,62.0349,2.0,-56.9641,0.4667,-5.8,-2.5959,-49.5127,0.0906,27.6204,28.991999999999997,1.3691,0.0025,-144.96,28.2981,1.8909,0.016,-30.205,1.9317,199.545,1.9819,-75.641327,-6.854473599999999,-43.079475,-11.354839,-36.948822,-19.789579,-43.111709999999995,-10.592639,-35.338444,-7.3393741,-43.111526,-10.592639,-35.336945,-115.7363,-43.111694,-10.592639,-35.337952,-10.581139,-43.111477,-10.592639,-35.338428
1039,0,CHEMBL167253,-8.327,-7.724,-0.266,-0.818,-1.7690000000000001,-7.724,-3.93,0.0,-1.8119999999999998,-44.586000000000006,-3.7119999999999997,0.8370000000000001,-0.033,-71.11,-48.298,5.165,26.6577,2.5355,42.0475,-6.1157,-27.5774,80.7005,1.9155,-76.0201,0.8384,-4.9242,-3.0,-71.0852,1.5663,31.0212,35.406,2.7456,1.6392,-177.03,25.8962,2.7006,1.1069,-29.7037,1.5162,232.7257,3.1521,-93.628777,-8.350934,-122.68626,-11.242769000000001,-36.636345,-24.19515,-122.63918000000001,-13.28844,-35.496609,-6.241318700000001,-122.64081999999999,-13.28844,-35.499401,-145.34224,-122.6377,-13.28844,-35.496807000000004,-13.270479000000002,-122.6388,-13.28844,-35.496658000000004
1040,0,CHEMBL167304,-9.979,-7.712999999999999,-0.24100000000000002,-0.765,-1.7269999999999999,-7.712999999999999,-3.56,-0.369,-1.162,-41.589,-8.369,0.807,-0.09300000000000001,-72.711,-49.958,17.371,63.2621,0.1972,52.0129,-6.5207,-1.9322,60.8084,0.608,-62.6412,1.7607,2.0338,-2.5587,-66.0697,2.4565,35.0571,46.36600000000001,8.9533,2.3555,-231.83,14.7109,8.6369,2.1268,-25.4746,2.5922,195.9961,4.5293,-85.20005,-8.699284599999999,-305.80331,-14.457026,-40.563354,-19.597879000000002,-305.48212,-15.228860000000001,-40.151802,-6.8873553,-305.47958,-15.228860000000001,-40.145927,-122.89728999999998,-305.48697000000004,-15.228860000000001,-40.145931,-15.111262,-305.48117,-15.228860000000001,-40.152401
1041,0,CHEMBL167421,-10.395,-9.002,-0.257,-0.841,-1.976,-9.002,-5.968999999999999,0.0,-1.056,-45.449,-2.407,0.657,0.0,-50.523999999999994,-47.856,12.806,62.1343,2.0365,50.6158,-9.0781,-0.42100000000000004,78.2408,2.0232,-75.2966,3.1363,-0.33899999999999997,-3.0,-76.2815,1.8394,33.8336,40.966,3.4886,3.6438,-204.83,29.7648,4.2459,1.9661,-35.9768,1.7774,301.4426,4.183,-120.6021,-9.0306616,46.32827,-12.683973,-46.189163,-26.071701,46.257690000000004,-14.482317000000002,-43.854816,-7.3898292,46.254444,-14.482317000000002,-43.854164000000004,-166.3224,46.255173,-14.482317000000002,-43.855556,-14.484876000000002,46.254627,-14.482317000000002,-43.854229
