Number,Label,Name,minimizedAffinity,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,E_place,S_gw,E_conf_gw,E_score1_gw,E_refine_gw,S_ase,E_conf_ase,E_score1_ase,E_refine_ase,S_adg,E_conf_adg,E_score1_adg,E_refine_adg,S_ahb,E_conf_ahb,E_score1_ahb,E_refine_ahb,S_ldg,E_conf_ldg,E_score1_ldg,E_refine_ldg
1164,0,CHEMBL193745,-10.154,-9.078,-0.284,-0.9009999999999999,-2.033,-9.078,-5.694,0.0,-2.037,-23.256999999999998,-4.887,0.55,0.0,-40.047,-28.144000000000002,20.139,63.7592,0.0,56.4153,-11.1491,-2.6628,100.4166,0.1032,-102.5338,2.6553,5.5046,-1.0,-113.6132,3.554,48.0207,58.028,7.4256,2.5817,-290.14,43.325,7.1445,0.9523,-51.4217,0.0,426.3391,1.5390000000000001,-61.928162,-7.1636863,-54.455505,-12.061189,-14.620522,-32.661697,-54.427528,-15.859439000000002,-11.887336999999999,-10.687103,-54.43359399999999,-15.859439000000002,-11.881712,-145.09636,-54.42995500000001,-15.859439000000002,-11.8846,-15.857932,-54.43306,-15.859439000000002,-11.879178999999999
1165,0,CHEMBL193759,-9.863999999999999,-9.249,-0.44,-1.215,-2.287,-9.249,-3.906,-0.147,-3.674,-32.965,-6.777,1.1420000000000001,0.0,-63.251000000000005,-39.742,6.995,57.0181,2.7818,45.0285,-5.3306,-2.3473,79.9624,1.5187,-77.4541,1.1456,-7.9270000000000005,-2.0,-71.8026,3.0025,35.5799,37.022,0.2186,1.2235,-185.11,31.063000000000002,0.3186,0.0474,-31.429000000000002,0.0,263.5662,1.9095,-95.112701,-6.906116,9.512744900000001,-12.81645,-35.490749,-22.446585,9.5648336,-13.474716,-34.234848,-7.842279400000001,9.5694523,-13.474716,-34.239418,-128.20927,9.5650644,-13.474716,-34.239360999999995,-13.421425,9.5652189,-13.474716,-34.239548
1166,0,CHEMBL193761,-10.082,-6.9,-0.287,-0.8290000000000001,-1.651,-6.9,-2.4419999999999997,0.0,-3.41,-34.477,-0.369,0.732,0.0,-42.446000000000005,-34.847,10.610999999999999,38.5977,0.2308,47.9068,-6.5188,-20.9862,76.0591,0.736,-76.8196,1.561,-6.4825,-1.0,-71.2995,0.3703,38.4674,43.333999999999996,4.2525,0.6141,-216.67,29.1527,3.9464,0.5134,-33.6124,0.8490000000000001,253.8111,1.7185,-83.484955,-7.4431071,2.2338789,-11.35036,-34.894496999999994,-21.978445,2.2403847999999997,-13.064817,-33.490111999999996,-6.3141422,2.2393756000000002,-13.064817,-33.492020000000004,-117.43138,2.2401357,-13.064817,-33.49276,-13.074858,2.2375038,-13.064817,-33.490025
1167,0,CHEMBL193918,-10.659,-8.434,-0.35100000000000003,-1.014,-2.019,-8.434,-3.9330000000000003,-0.247,-2.738,-36.139,-1.7369999999999999,0.552,0.0,-50.091,-37.876,0.341,64.377,2.0,46.9721,-1.3751,-0.8344,76.1752,1.1316,-73.9412,0.5862,-4.6484,-2.391,-71.0448,0.5434,46.0228,48.256,0.2486,1.9846,-241.28,32.219,0.2592,1.9642,-34.4423,0.9994,246.7233,1.2665,-84.613052,-7.407387299999999,51.278973,-11.440553,-35.347157,-22.910626999999998,51.301651,-12.117026,-33.243084,-6.815814,51.303619,-12.117026,-33.245903000000006,-125.25447,51.304531,-12.117026,-33.246216,-12.104959,51.301479,-12.117026,-33.244099
1168,0,CHEMBL194102,-9.302,-5.579,-0.16399999999999998,-0.532,-1.2329999999999999,-5.579,-5.146,-0.032,0.385,-21.93,-3.785,0.879,0.0,-18.586,-25.715,27.505,19.0401,0.0,32.1704,-4.9076,-20.2865,70.5856,0.0,-72.6357,1.5014,-1.8112,-0.8487,-75.9293,4.6951,32.3761,48.75,10.7014,5.6725,-243.75,31.1589,10.7268,4.6765,-46.5622,0.2553,380.9454,1.6958,-67.19064300000001,-9.3459816,-106.47921000000001,-12.748219,-45.953178,-31.679501000000002,-106.52984,-19.564152,-44.402203,-9.70823,-106.52781999999999,-19.564152,-44.401286999999996,-172.3046,-106.52897,-19.564152,-44.401276,-19.558117000000003,-106.52807,-19.564152,-44.401463
1169,0,CHEMBL194137,-8.83,-6.992000000000001,-0.21899999999999997,-0.6940000000000001,-1.5659999999999998,-6.992000000000001,-4.757,-0.15,-1.6130000000000002,-18.844,-2.2640000000000002,0.848,-0.038,-7.257000000000001,-21.108,28.56,10.1753,0.0,36.696999999999996,-10.3146,-29.9685,67.0329,0.0,-68.7794,1.5169,9.9518,-1.0,-78.0033,0.486,36.7308,49.674,8.6773,4.2659,-248.37,30.2567,7.5678,3.1569,-40.9815,0.0,343.4565,1.8293,-28.346353999999998,-7.889159200000001,-131.12053999999998,-15.47644,-23.706177,-31.936121000000004,-131.14618000000002,-19.981197,-21.497152,-9.5167799,-131.144,-19.981197,-21.499834,-157.68666000000002,-131.14348999999999,-19.981197,-21.502468,-20.021467,-131.14731,-19.981197,-21.498210999999998
1170,0,CHEMBL194177,-10.133,-4.956,-0.184,-0.551,-1.1540000000000001,-4.956,-3.0780000000000003,-0.08800000000000001,-0.87,-25.558000000000003,-0.629,0.735,-0.28300000000000003,-26.639,-26.186999999999998,8.216000000000001,22.5345,0.0292,35.5838,-25.5678,-0.8546,63.3401,0.85,-63.7069,1.587,2.2385,-4.5175,-63.2847,0.4926,40.5595,49.174,7.2012,1.4134,-245.87,30.5394,7.1164,0.7487,-38.4046,1.0449,251.5774,0.0,-36.183605,-7.3160572,68.955269,-11.154342999999999,-34.819241,-20.422848000000002,68.944565,-12.957482,-33.691444,-6.3075686,68.950119,-12.957482,-33.696632,-125.04475,68.956841,-12.957482,-33.703629,-12.943497,68.94994399999999,-12.957482,-33.695831
1171,0,CHEMBL194201,-11.122,-10.232000000000001,-0.33,-1.037,-2.3080000000000003,-10.232000000000001,-5.303,-0.608,-1.97,-31.586,-7.692,0.456,-0.075,-40.955999999999996,-39.278,11.65,44.7458,0.0,41.8584,-11.5182,-1.2913,76.6234,0.0,-78.8123,2.3082,13.7338,-0.2945,-94.7719,0.2658,43.0863,48.826,2.2787,3.4611,-244.13,43.1485,2.0894,0.8819,-46.1198,0.0,374.5175,1.2417,-75.566528,-7.0115113,-55.584515,-11.862599000000001,-21.364332,-25.60243,-55.644505,-13.525704999999999,-20.247131,-9.6329899,-55.644711,-13.525704999999999,-20.247509,-127.56858000000001,-55.64785799999999,-13.525704999999999,-20.247009,-13.522566000000001,-55.641228000000005,-13.525704999999999,-20.25329
1172,0,CHEMBL194245,-9.679,-6.818,-0.253,-0.758,-1.587,-6.818,-3.9810000000000003,-0.076,-1.9269999999999998,-12.002,-4.944,0.68,-0.17300000000000001,-17.399,-16.947,4.3469999999999995,8.7867,1.4618,51.7605,-42.683,-21.1629,74.8771,0.91,-75.9777,2.0583,-0.5279,-3.2917,-74.4703,0.4846,44.7844,51.744,5.231,1.7286,-258.72,34.8561,3.7483,1.0255,-39.6298,0.9937,263.5099,0.0,-68.651077,-6.9552836,47.809090000000005,-10.594539,-22.343834,-18.703087,47.861973,-13.544785999999998,-21.425503,-4.5944304,47.86874,-13.544785999999998,-21.434912,-113.45088,47.868534000000004,-13.544785999999998,-21.435465,-13.542105,47.864227,-13.544785999999998,-21.430029
1173,0,CHEMBL194316,-11.248,-9.854,-0.34,-1.044,-2.256,-9.854,-5.395,-0.32,-2.299,-31.055,-5.51,0.569,-0.028999999999999998,-36.211999999999996,-36.564,9.067,63.8623,0.0,51.31100000000001,-6.1272,-0.5631,82.1159,0.0,-83.4906,0.9905,6.1514,0.0,-90.7886,0.2953,37.8452,48.456,5.1125,5.4983,-242.28,32.5504,5.2326,3.2945,-41.0775,0.8366,321.226,1.8673,-60.302569999999996,-8.439221400000001,69.184174,-11.527391,-34.341606,-25.852762,69.20491,-14.348532,-33.215294,-10.719075,69.193344,-14.348532,-33.203087,-142.45293,69.19253499999999,-14.348532,-33.204163,-14.349012,69.194221,-14.348532,-33.202614000000004
1174,0,CHEMBL194356,-9.89,-6.603,-0.23600000000000002,-0.716,-1.524,-6.603,-3.41,0.0,-2.084,-23.945,-3.677,0.64,0.0,-29.179000000000002,-27.622,13.785,19.6645,0.0231,49.4531,-47.0146,-1.3419999999999999,73.4713,0.0,-76.5851,1.7411,-3.5095,-2.0,-74.5245,1.4102,44.6004,48.9,2.557,1.7427,-244.5,35.5562,2.1626,1.1506,-38.8694,0.9991,282.0415,1.1509,-63.660889000000005,-6.3655782,80.609146,-11.883572000000001,-19.718483,-20.211389999999998,80.704201,-13.311547000000001,-18.334198,-7.2007107999999995,80.701683,-13.311547000000001,-18.332770999999997,-122.96403000000001,80.705925,-13.311547000000001,-18.330118,-13.308935,80.700806,-13.311547000000001,-18.331951
1175,0,CHEMBL194414,-10.097000000000001,-6.292000000000001,-0.191,-0.612,-1.399,-6.292000000000001,-3.99,0.0,-1.871,-23.151,2.355,0.593,-0.21899999999999997,-21.099,-20.796,5.329,67.8289,0.0,58.6916,-8.3,-4.5721,85.3814,0.0,-86.46600000000001,1.103,1.349,-0.9611,-90.4087,0.3485,53.0746,62.092,3.1855,5.8319,-310.46,30.3046,3.0122,2.7846,-36.1014,0.6971,292.285,2.3064,-104.20068,-8.2537508,127.93575,-12.095477,-34.351665000000004,-27.702427,127.95521000000001,-15.289289000000002,-33.110915999999996,-7.883254099999999,127.95498,-15.289289000000002,-33.112835,-158.95903,127.95548000000001,-15.289289000000002,-33.112835,-15.297767000000002,127.95475,-15.289289000000002,-33.108501000000004
1176,0,CHEMBL194482,-10.645999999999999,-8.891,-0.29600000000000004,-0.9209999999999999,-2.02,-8.891,-6.5329999999999995,0.0,-1.6119999999999999,-29.226,1.4380000000000002,0.5,0.0,-35.292,-27.788,7.734,21.0653,0.0,34.3346,-1.1298,-25.015,82.2656,0.0,-82.6094,0.2132,6.6511,0.0,-91.0362,0.5358,38.2446,52.3,6.6307,7.4247,-261.5,40.8512,8.0776,6.1365,-55.0653,0.0,452.7878,1.3245,-64.979607,-6.7758155,7.4132586,-12.265017,-22.401761999999998,-26.692509,7.4322743000000004,-15.231454999999999,-22.281443,-8.8062572,7.4302711,-15.231454999999999,-22.275564000000003,-134.24815,7.4321012,-15.231454999999999,-22.278585,-15.255099,7.4321227,-15.231454999999999,-22.279881
1177,0,CHEMBL194486,-9.771,-6.781000000000001,-0.226,-0.7020000000000001,-1.541,-6.781000000000001,-3.8789999999999996,0.0,-2.237,-27.326999999999998,-0.11199999999999999,0.7170000000000001,0.0,-32.205,-27.439,3.0789999999999997,54.4721,0.1126,53.8975,-12.4507,-7.2988,86.294,1.0,-79.458,1.511,-4.8594,-1.5599,-76.116,1.173,57.2325,64.834,5.1675,2.434,-324.17,33.5271,5.0693,0.7673,-39.3638,1.6374,289.2635,2.1207,-68.95172099999999,-8.2141047,28.640787,-12.841391999999999,-35.357246,-28.990634999999997,28.798225,-15.918965,-34.799976,-7.007596,28.791801,-15.918965,-34.795291999999996,-161.03569,28.794931,-15.918965,-34.797709999999995,-15.903941,28.792053000000003,-15.918965,-34.794327
1178,0,CHEMBL194499,-8.5,-7.101,-0.245,-0.752,-1.626,-7.101,-4.819,-0.154,-0.299,-30.430999999999997,-7.83,0.867,0.0,-45.193999999999996,-38.26,20.829,5.3665,2.3219,30.7225,-6.0501,-33.1487,75.0699,2.0,-71.9898,1.8076,0.3274,-2.1678,-73.7466,0.5872,34.3603,44.04600000000001,6.0172,3.6685,-220.23,30.1377,5.8194,2.6449,-38.602,0.2911,309.6101,1.5916,-20.21505,-8.0021687,-120.49728999999999,-15.938621,-30.803865000000002,-30.723215000000003,-120.45244,-18.199146,-29.855759000000003,-8.7910576,-120.4518,-18.199146,-29.85792,-148.36438,-120.45156999999999,-18.199146,-29.85582,-18.197086,-120.45007,-18.199146,-29.858307
1179,0,CHEMBL194560,-10.542,-8.594,-0.29600000000000004,-0.91,-1.9680000000000002,-8.594,-4.814,0.0,-2.305,-39.255,-0.5660000000000001,0.574,0.0,-53.876000000000005,-39.821,9.955,69.5441,0.0,52.0319,-5.0968,3.0971,88.676,0.0,-89.2701,0.4697,-3.0653,0.0,-87.7788,0.0259,44.4996,51.483999999999995,4.8614,2.123,-257.42,35.804,4.6423,1.7895,-42.2358,0.0133,351.5115,1.7248,-49.902351,-7.804602099999999,138.52473,-11.755308,-29.965282000000002,-24.326735,138.67084,-14.660897,-29.328772999999998,-7.547226400000001,138.66733,-14.660897,-29.323565000000002,-127.52313000000001,138.6727,-14.660897,-29.32692,-14.661257999999998,138.66971,-14.660897,-29.323648
1180,0,CHEMBL194569,-10.749,-7.279,-0.221,-0.708,-1.619,-7.279,-3.978,0.0,-2.0980000000000003,-34.743,-0.36700000000000005,0.591,-0.001,-30.579,-35.11,11.652999999999999,73.7867,0.3176,62.9586,-12.0222,-1.0768,97.1619,0.5920000000000001,-98.5624,2.7115,-4.5293,-1.0,-95.4441,0.3141,55.7333,66.506,5.0289,5.7438,-332.53,29.9262,6.4097,2.6501,-38.986,0.7743,317.6851,2.4411,-94.872963,-8.2167931,44.665955,-11.470524000000001,-31.733859999999996,-28.688498,44.736076000000004,-15.353734,-30.361197999999998,-8.1818256,44.731384000000006,-15.353734,-30.358839,-157.17654,44.730282,-15.353734,-30.359949,-15.359562,44.728252000000005,-15.353734,-30.354817999999998
1181,0,CHEMBL194582,-10.182,-7.905,-0.395,-1.073,-1.9780000000000002,-7.905,-3.491,0.0,-2.695,-35.506,-2.594,0.446,0.0,-58.345,-38.1,0.402,50.4395,4.7111,40.3878,-6.0011,-3.8038,65.1866,0.975,-62.7477,2.263,-2.0194,-1.0,-60.3332,0.3341,32.9824,35.558,0.4892,2.0864,-177.79,32.3335,0.7031,0.0191,-33.0557,0.905,209.8557,0.0,-72.011055,-6.551225700000001,13.189025,-13.627585,-30.912443,-16.272896,13.261132,-12.906754,-30.719944,-6.3949699,13.261726000000001,-12.906754,-30.718351000000002,-101.43533000000001,13.262,-12.906754,-30.721621999999996,-12.887653,13.264207999999998,-12.906754,-30.721237
1182,0,CHEMBL194689,-10.799000000000001,-7.4110000000000005,-0.212,-0.693,-1.6269999999999998,-7.4110000000000005,-6.1370000000000005,0.0,-0.09300000000000001,-25.55,-2.801,0.556,-0.038,-31.349,-28.351,32.257,-40.1623,0.0,60.4725,-11.779000000000002,-111.53299999999999,81.3947,0.0346,-98.9146,3.0476,3.935,-1.0,-104.8251,0.1426,33.486999999999995,52.593999999999994,13.3591,5.7478,-262.97,40.0963,12.5668,3.7712,-56.4343,0.4405,459.8383,1.6868,-41.323174,-7.6377497000000005,-46.976589000000004,-12.465968,-8.712658900000001,-34.850933000000005,-46.984455,-18.911657,-5.5806828,-11.338515,-46.978553999999995,-18.911657,-5.5865865,-174.53413,-46.980518,-18.911657,-5.5780683,-18.921719,-46.983748999999996,-18.911657,-5.583971
1183,0,CHEMBL194721,-10.585999999999999,-7.3629999999999995,-0.263,-0.799,-1.7,-7.3629999999999995,-4.425,-0.009000000000000001,-1.203,-45.733000000000004,0.535,0.48,0.0,-55.868,-45.196999999999996,4.631,48.5153,0.0,47.5426,-19.349,2.4933,80.7785,0.0,-85.0084,2.434,-1.8745,-1.495,-82.4762,0.3225,43.8886,50.73,2.4105,4.4309,-253.65,36.5834,4.5511,3.5156,-44.6501,1.9034,280.4517,0.0,-82.784904,-7.3470664,-125.25051,-12.625861,-29.599860999999997,-18.496439000000002,-125.32196,-13.456693,-27.783703000000003,-7.368207000000001,-125.3223,-13.456693,-27.784197,-124.04523,-125.32234,-13.456693,-27.786289,-13.453939000000002,-125.32208999999999,-13.456693,-27.785196000000003
1184,0,CHEMBL194745,-9.705,-8.763,-0.28300000000000003,-0.888,-1.976,-8.763,-4.921,-0.004,-2.778,-22.906,-2.852,0.513,0.0,-26.761999999999997,-25.758000000000003,16.323,23.3411,0.0369,45.1232,-6.2376,-32.5026,82.829,0.0,-84.9318,2.0142,2.398,-1.0,-89.4302,0.3518,39.1117,50.21,4.7234,6.3749,-251.05,25.8796,5.8039,1.9680000000000002,-33.6515,0.0,307.1262,3.0321,-77.97081,-7.016637299999999,80.704071,-10.632405,-24.481419,-25.794491,80.73979200000001,-14.304198999999999,-23.219849,-9.9309788,80.74342299999999,-14.304198999999999,-23.221064000000002,-133.39398,80.746002,-14.304198999999999,-23.222988,-14.305788,80.744926,-14.304198999999999,-23.221018
1185,0,CHEMBL194802,-10.599,-7.916,-0.233,-0.754,-1.749,-7.916,-5.667999999999999,-0.268,-1.806,-16.16,0.757,0.55,-0.03,-22.956,-15.402000000000001,17.039,-24.8724,0.0,35.4322,-7.0033,-66.5883,82.7612,0.56,-88.7787,2.0541,0.7026,-2.0,-90.2958,0.3589,32.900999999999996,48.272,10.4226,4.9484,-241.36,32.3735,11.0645,1.1631,-44.6011,0.0,398.2905,2.9214,-67.932281,-6.8792539,55.005112,-10.696155000000001,-9.3550797,-33.085194,55.230824,-17.542866,-8.7848101,-10.112045,55.22940799999999,-17.542866,-8.7881041,-153.59773,55.231464,-17.542866,-8.7836885,-17.538776000000002,55.227966,-17.542866,-8.7818136
1186,0,CHEMBL194807,-10.113999999999999,-6.457000000000001,-0.231,-0.7,-1.4909999999999999,-6.457000000000001,-4.329,-0.494,0.139,-23.031,-7.242000000000001,0.483,-0.019,-24.397,-30.274,18.070999999999998,6.1484,0.3137,41.9479,-52.0507,0.2071,66.097,0.4063,-67.3487,1.4363,-7.6722,-0.2316,-62.0018,0.9664,43.138000000000005,49.838,4.97,1.73,-249.19,31.6481,4.9794,1.2281,-37.8556,0.7499,281.6709,1.2049,-53.180496,-6.6981573,101.7819,-11.580345,-23.734491000000002,-21.681089,101.83037,-14.331242000000001,-22.755239000000003,-5.5607681,101.83013000000001,-14.331242000000001,-22.755667000000003,-109.76534,101.83096,-14.331242000000001,-22.756613,-14.338069,101.8297,-14.331242000000001,-22.75379
1187,0,CHEMBL194954,-7.9879999999999995,-7.247000000000001,-0.226,-0.7190000000000001,-1.6230000000000002,-7.247000000000001,-2.984,-0.228,-3.1439999999999997,-5.111000000000001,-6.067,0.46799999999999997,-0.192,-8.001,-11.177,10.187000000000001,35.1996,1.3989,32.05,-16.1043,5.8363,51.7127,1.0,-50.8598,3.4028,8.3332,-1.0,-61.4713,0.9876,28.2037,41.64,7.1765,6.2598,-208.2,21.6816,11.5976,2.957,-36.2362,0.826,261.1728,1.0,-65.77179699999999,-6.597825500000001,-72.084991,-12.575754,-23.182106,-19.575312,-71.987312,-16.334232,-23.266037,-8.4203043,-71.987892,-16.334232,-23.262751,-138.3112,-71.98719799999999,-16.334232,-23.262218,-16.354761,-71.990013,-16.334232,-23.262365
1188,0,CHEMBL195021,-9.91,-7.135,-0.27399999999999997,-0.813,-1.676,-7.135,-3.986,0.0,-2.5810000000000004,-17.63,-1.9880000000000002,0.612,0.0,-18.025,-19.619,15.841,15.7141,0.2335,38.7615,-4.6872,-33.1292,69.4579,0.0,-74.3768,2.8058,-4.1635,-1.0,-70.5069,0.3538,27.9699,37.856,5.3193,4.5667,-189.28,27.7535,4.5692,2.7374,-35.0602,0.0,296.3846,1.9909,-74.445259,-7.5690327,38.417618,-11.556479,-35.373413,-26.342308000000003,38.459259,-12.660910000000001,-33.649086,-7.486590400000001,38.458633,-12.660910000000001,-33.65065,-138.31866000000002,38.461712,-12.660910000000001,-33.653048999999996,-12.666263,38.459747,-12.660910000000001,-33.654041
1189,0,CHEMBL195032,-11.623,-7.632999999999999,-0.218,-0.713,-1.676,-7.632999999999999,-5.64,0.0,-1.774,-5.2379999999999995,-2.8939999999999997,0.47600000000000003,0.0,-20.708000000000002,-8.132,24.419,19.9244,0.0,41.8497,-10.2116,-27.4074,94.2995,0.0,-92.8823,1.9769,-0.5353,-1.7395,-90.9397,0.2241,35.1384,53.872,10.7694,7.9642,-269.36,36.9569,10.4099,6.3361,-53.703,0.9077,422.4879,1.6562,-1.0833628,-8.1462545,-61.220192000000004,-10.014272,-23.431326000000002,-32.833401,-61.155556000000004,-18.182499,-22.163071,-11.201546,-61.152866,-18.182499,-22.166956,-164.55576000000002,-61.157089,-18.182499,-22.163099,-18.17836,-61.160408,-18.182499,-22.161324
1190,0,CHEMBL195057,-10.513,-7.893,-0.282,-0.856,-1.8219999999999998,-7.893,-5.267,0.0,-2.059,-32.260999999999996,1.744,0.784,0.0,-26.693,-30.517,8.34,25.2501,0.0657,29.2967,-8.7446,-6.354,61.3017,0.0,-64.1072,1.9295,1.3004,0.0,-65.9949,0.1562,27.037,40.25,8.4177,4.7953,-201.25,36.1249,8.1807,4.2888,-48.5944,1.7479,363.0273,2.0304,-17.695681,-7.7175879,93.097328,-11.444864,-25.639248000000002,-22.500225,93.15815699999999,-14.341303,-25.224857,-8.7741194,93.160187,-14.341303,-25.225610999999997,-114.63445,93.156525,-14.341303,-25.222873999999997,-14.34177,93.160042,-14.341303,-25.220913
1191,0,CHEMBL195065,-10.827,-8.296,-0.259,-0.823,-1.858,-8.296,-5.62,0.0,-2.444,-15.161,0.929,0.39399999999999996,-0.006,-13.135,-14.232999999999999,4.923,61.9702,0.6762,47.6072,-4.988,0.8222,72.5242,1.0,-71.8796,1.2233,5.205,-1.0,-79.9819,0.1466,50.6685,54.168,1.1742,2.3253,-270.84,39.8619,5.0338,2.1909,-47.0866,0.9999,369.8999,1.9576,-53.803940000000004,-7.5434499000000015,7.408756299999999,-12.412491000000001,-28.525234,-22.846834,7.455530199999999,-15.376660000000001,-27.61722,-8.4643326,7.450784700000001,-15.376660000000001,-27.612705,-132.6517,7.455408099999999,-15.376660000000001,-27.618434999999998,-15.378922,7.454896499999999,-15.376660000000001,-27.6171
1192,0,CHEMBL195128,-8.539,-8.856,-0.295,-0.917,-2.012,-8.856,-4.805,-0.157,-1.946,-32.965,-6.912999999999999,0.8370000000000001,-0.1,-46.321999999999996,-39.878,32.829,34.0149,0.8198,48.566,-12.8678,-20.7153,75.1351,0.9913,-78.6079,3.4867,7.688,-1.4469,-87.0585,1.07,29.5484,40.948,7.9828,3.4169,-204.74,28.7711,7.0355,2.3508,-38.1573,0.0,314.5291,1.6104,-55.140915,-8.699715600000001,-141.49706,-15.604358,-45.780682,-29.949903000000003,-141.4005,-16.232311,-44.187477,-7.7666707,-141.39876999999998,-16.232311,-44.190262,-133.82297,-141.39868,-16.232311,-44.187614,-16.255051,-141.3974,-16.232311,-44.189739
1193,0,CHEMBL195163,-7.696000000000001,-4.925,-0.16399999999999998,-0.51,-1.119,-4.925,-2.6010000000000004,0.0,-1.416,-17.928,-3.532,0.541,-0.023,-20.457,-21.46,16.217,22.6138,0.0,30.5911,-10.3883,-9.0607,58.1532,0.0,-59.3388,1.7791,10.7406,-1.8451,-69.7423,1.3451,18.8913,37.482,14.6558,3.9349,-187.41,17.8143,19.8636,1.9014,-39.5793,0.9539,286.0972,1.0,-48.968998,-7.678471099999999,-84.60084499999999,-12.472180999999999,-33.342239,-21.051647,-84.48176600000001,-15.025801000000001,-33.095901,-7.677778699999999,-84.482231,-15.025801000000001,-33.094227000000004,-153.62096,-84.478638,-15.025801000000001,-33.094112,-15.037687,-84.477959,-15.025801000000001,-33.106491
1194,0,CHEMBL195232,-10.34,-10.523,-0.45799999999999996,-1.301,-2.545,-10.523,-4.045,-0.308,-3.6860000000000004,-36.437,-6.892,0.37200000000000005,0.0,-62.848,-43.32899999999999,3.7110000000000003,52.8966,0.4453,39.1638,-1.0183,-0.3807,81.4804,1.0,-79.0767,0.3083,-3.0131,-1.0,-76.1797,0.0,47.2712,50.442,1.5462,1.6246,-252.21,36.9295,1.3741,0.6546,-38.9582,0.9314,290.0616,1.3945,-72.031418,-6.8110352,-6.3767533,-13.105152,-29.540649,-21.848782,-6.345269200000001,-11.569572,-28.406767,-9.0054779,-6.3423099999999994,-11.569572,-28.410753000000003,-113.5122,-6.3423867,-11.569572,-28.411270000000002,-11.572371,-6.3430042,-11.569572,-28.411710999999997
1195,0,CHEMBL195238,-12.465,-8.801,-0.244,-0.807,-1.92,-8.801,-6.07,0.0,-1.785,-18.977,-3.6010000000000004,0.5429999999999999,0.0,-21.359,-22.579,13.786,66.5823,0.0,64.2735,-13.9467,-7.8469,101.1109,0.0,-104.4403,2.9026,12.2662,-1.2206,-117.18799999999999,0.3382,37.6813,53.756,10.8559,5.2187,-268.78,45.0062,9.9807,3.3945,-58.3814,0.4528,474.9068,1.6308,-50.382401,-7.138450099999999,-28.847042,-9.8970356,-11.197194,-33.849174,-28.965815999999997,-16.705133,-10.046417,-10.984285,-28.973190000000002,-16.705133,-10.039765,-166.44057,-28.973259000000002,-16.705133,-10.039475999999999,-16.70479,-28.975025,-16.705133,-10.038528999999999
1196,0,CHEMBL195246,-7.745,-7.466,-0.27699999999999997,-0.83,-1.7380000000000002,-7.466,-3.542,-0.327,-1.889,-24.268,-6.006,0.469,-0.063,-42.729,-30.274,6.346,35.7021,2.0,46.9806,-7.5023,-23.3939,64.7157,1.0,-62.2624,0.7507,-0.872,-1.0,-62.521,1.777,16.4068,31.468000000000004,11.9084,3.1528,-157.34,25.4047,12.3152,0.6668,-38.3867,0.7207,289.1147,1.2996,-63.270779000000005,-7.9544005,-103.95838,-14.098603,-36.203678000000004,-20.489828,-104.05461,-14.683476999999998,-35.212643,-7.777253599999999,-104.0536,-14.683476999999998,-35.212486,-109.10026,-104.05379,-14.683476999999998,-35.211113,-14.688944000000001,-104.05294,-14.683476999999998,-35.211197
1197,0,CHEMBL195288,-8.099,-6.87,-0.312,-0.875,-1.679,-6.87,-2.9810000000000003,0.0,-3.1310000000000002,-32.262,0.515,0.778,0.0,-42.323,-31.747,4.065,43.4203,0.0,39.4203,-8.1487,-2.634,56.7701,0.0,-61.045,2.4576,0.9758,0.0,-62.5602,0.1093,28.009,31.596,0.9282,2.6588,-157.98,20.7615,0.9106,1.5474,-23.2196,0.0,211.8279,2.7516,-75.4673,-7.1585159,-20.385122,-11.435447,-28.665243,-21.52281,-20.578119,-11.703342999999998,-28.020840000000003,-4.193373200000001,-20.578997,-11.703342999999998,-28.022866999999998,-110.10013000000001,-20.57979,-11.703342999999998,-28.019688000000002,-11.706145,-20.579643,-11.703342999999998,-28.019764000000002
1198,0,CHEMBL195314,-11.261,-8.312999999999999,-0.245,-0.792,-1.837,-8.312999999999999,-5.011,0.0,-2.227,-17.459,-4.649,0.496,0.0,-54.431999999999995,-22.108,5.859,49.1569,0.0,60.9719,-10.4835,-24.1959,97.2793,0.0915,-99.4122,2.6825,4.816,-1.9671,-105.1975,0.521,43.1988,64.494,17.6962,3.5991,-322.47,33.7031,16.7912,2.1336,-52.6279,1.5652,408.5985,2.2992,-40.830704,-8.182333,-85.368629,-12.442381,-28.796432,-30.850414,-85.537125,-18.971441,-27.279852,-9.1766281,-85.534386,-18.971441,-27.281334,-147.0957,-85.537369,-18.971441,-27.279663,-18.981082999999998,-85.534042,-18.971441,-27.280764
